Chr,BP_start,BP_end,FST,pop_pair
IV,14180001,14190000,0.1492,irio-yona
IV,14190001,14200000,-0.0176,irio-yona
IV,14200001,14210000,-0.0395,irio-yona
IV,14220001,14230000,-0.0156,irio-yona
IV,14230001,14240000,-0.036,irio-yona
IV,14250001,14260000,-0.007,irio-yona
IV,14260001,14270000,-0.0182,irio-yona
IV,14280001,14290000,-0.043,irio-yona
IV,14290001,14300000,0.0707,irio-yona
IV,14310001,14320000,-0.0309,irio-yona
IV,14320001,14330000,0.0497,irio-yona
IV,14330001,14340000,0.0265,irio-yona
IV,14350001,14360000,-0.0117,irio-yona
IV,14360001,14370000,0.0853,irio-yona
IV,14370001,14380000,0.0371,irio-yona
IV,14380001,14390000,0.0389,irio-yona
IV,14390001,14400000,0.0744,irio-yona
IV,14400001,14410000,-0.0266,irio-yona
IV,14410001,14420000,-0.0447,irio-yona
IV,14420001,14430000,0.001,irio-yona
IV,14440001,14450000,0.0048,irio-yona
IV,14450001,14460000,0.0019,irio-yona
IV,14460001,14470000,-0.0172,irio-yona
IV,14490001,14500000,-0.0074,irio-yona
IV,14500001,14510000,0.0084,irio-yona
IV,14510001,14520000,0.0316,irio-yona
IV,14520001,14530000,-0.0183,irio-yona
IV,14530001,14540000,0.0484,irio-yona
IV,14540001,14550000,0.0109,irio-yona
IV,14550001,14560000,-0.0075,irio-yona
IV,14570001,14580000,-0.0243,irio-yona
IV,14580001,14590000,-0.0458,irio-yona
IV,14600001,14610000,-0.0309,irio-yona
IV,14610001,14620000,0.063,irio-yona
IV,14620001,14630000,-0.0387,irio-yona
IV,14630001,14640000,0.2818,irio-yona
IV,14640001,14650000,-0.0026,irio-yona
IV,14660001,14670000,-0.0139,irio-yona
IV,14670001,14680000,-0.0357,irio-yona
IV,14680001,14690000,-0.1283,irio-yona
IV,14690001,14700000,-0.0072,irio-yona
IV,14700001,14710000,0.0798,irio-yona
IV,14710001,14720000,0.0248,irio-yona
IV,14720001,14730000,0.1336,irio-yona
IV,14730001,14740000,-0.0004,irio-yona
IV,14760001,14770000,0.1574,irio-yona
IV,14770001,14780000,0.0011,irio-yona
IV,14780001,14790000,0.0185,irio-yona
IV,14790001,14800000,-0.0082,irio-yona
IV,14800001,14810000,-0.0077,irio-yona
IV,14810001,14820000,0.027,irio-yona
IV,14830001,14840000,-0.008,irio-yona
IV,14840001,14850000,0.0418,irio-yona
IV,14850001,14860000,0.1047,irio-yona
IV,14880001,14890000,0.0073,irio-yona
IV,14890001,14900000,0.0089,irio-yona
IV,14900001,14910000,-0.0392,irio-yona
IV,14910001,14920000,-0.0183,irio-yona
IV,14920001,14930000,0.0095,irio-yona
IV,14930001,14940000,-0.0743,irio-yona
IV,14940001,14950000,0.0597,irio-yona
IV,14960001,14970000,0.0232,irio-yona
IV,14970001,14980000,0.0094,irio-yona
IV,14990001,15000000,0.0041,irio-yona
IV,15000001,15010000,0.0549,irio-yona
IV,15030001,15040000,-0.0562,irio-yona
IV,15040001,15050000,0.0033,irio-yona
IV,15070001,15080000,0.0316,irio-yona
IV,15090001,15100000,-0.0331,irio-yona
IV,15100001,15110000,-0.0357,irio-yona
IV,15110001,15120000,0.0086,irio-yona
IV,15120001,15130000,-0.0336,irio-yona
IV,15130001,15140000,0.0449,irio-yona
IV,15140001,15150000,0.0348,irio-yona
IV,15150001,15160000,-0.0033,irio-yona
IV,15160001,15170000,0.0299,irio-yona
IV,15170001,15180000,0.1354,irio-yona
IV,15180001,15190000,0.0217,irio-yona
IV,15200001,15210000,0.0037,irio-yona
IV,15210001,15220000,0.0155,irio-yona
IV,15250001,15260000,0.1163,irio-yona
IV,15260001,15270000,0.0146,irio-yona
IV,15270001,15280000,0.0165,irio-yona
IV,15280001,15290000,-0.0154,irio-yona
IV,15290001,15300000,-0.0122,irio-yona
IV,15300001,15310000,0.1201,irio-yona
IV,15320001,15330000,-0.0024,irio-yona
IV,15370001,15380000,-0.0511,irio-yona
IV,15450001,15460000,-0.0178,irio-yona
IV,15460001,15470000,0.0316,irio-yona
IV,15480001,15490000,-0.0179,irio-yona
IV,15500001,15510000,0.0813,irio-yona
IV,15510001,15520000,0.0216,irio-yona
IV,15520001,15530000,0.0419,irio-yona
IV,15530001,15540000,0.1444,irio-yona
IV,15540001,15550000,-0.0663,irio-yona
IV,15550001,15560000,-0.0174,irio-yona
IV,15560001,15570000,0.0184,irio-yona
IV,15590001,15600000,-0.0474,irio-yona
IV,15600001,15610000,0.0302,irio-yona
IV,15610001,15620000,0.0458,irio-yona
IV,15620001,15630000,0.0185,irio-yona
IV,15640001,15650000,-0.0312,irio-yona
IV,15650001,15660000,-0.0189,irio-yona
IV,15660001,15670000,0.044,irio-yona
IV,15690001,15700000,-0.0755,irio-yona
IV,15700001,15710000,0.0062,irio-yona
IV,15710001,15720000,0.0493,irio-yona
IV,15720001,15730000,0.0134,irio-yona
IV,15740001,15750000,-0.0056,irio-yona
IV,15760001,15770000,0.0583,irio-yona
IV,15790001,15800000,0.0688,irio-yona
IV,15800001,15810000,-0.0164,irio-yona
IV,15810001,15820000,-0.0258,irio-yona
IV,15830001,15840000,-0.014,irio-yona
IV,15840001,15850000,0.0578,irio-yona
IV,15850001,15860000,-0.0152,irio-yona
IV,15870001,15880000,-0.0018,irio-yona
IV,15890001,15900000,0.0072,irio-yona
IV,15900001,15910000,-0.0244,irio-yona
IV,15910001,15920000,-0.0213,irio-yona
IV,15930001,15940000,-0.0011,irio-yona
IV,15950001,15960000,0.0059,irio-yona
IV,15960001,15970000,-0.0257,irio-yona
IV,15970001,15980000,0.0683,irio-yona
IV,15980001,15990000,-0.0549,irio-yona
IV,15990001,16000000,-0.025,irio-yona
IV,16000001,16010000,0.0513,irio-yona
IV,16020001,16030000,0.0697,irio-yona
IV,16030001,16040000,0.1171,irio-yona
IV,16090001,16100000,0.0505,irio-yona
IV,16100001,16110000,-0.0234,irio-yona
IV,16110001,16120000,0.0029,irio-yona
IV,16120001,16130000,0.1078,irio-yona
IV,16130001,16140000,0.0196,irio-yona
IV,16140001,16150000,-0.072,irio-yona
IV,16150001,16160000,0.0439,irio-yona
IV,16180001,16190000,0.036,irio-yona
IV,16200001,16210000,-0.015,irio-yona
IV,16230001,16240000,0.0684,irio-yona
IV,16240001,16250000,0.0119,irio-yona
IV,16250001,16260000,-0.0019,irio-yona
IV,16310001,16320000,0.0121,irio-yona
IV,16330001,16340000,-0.0479,irio-yona
IV,16360001,16370000,0.0863,irio-yona
IV,16370001,16380000,-0.0078,irio-yona
IV,16380001,16390000,0.016,irio-yona
IV,16390001,16400000,0.186,irio-yona
IV,16400001,16410000,0.0871,irio-yona
IV,16410001,16420000,0.014,irio-yona
IV,16480001,16490000,0.0085,irio-yona
IV,16500001,16510000,0.1174,irio-yona
IV,16510001,16520000,-0.0222,irio-yona
IV,16520001,16530000,-0.0011,irio-yona
IV,16530001,16540000,-0.0392,irio-yona
IV,16540001,16550000,-0.0326,irio-yona
IV,16550001,16560000,-0.092,irio-yona
IV,16590001,16600000,0.0527,irio-yona
IV,16600001,16610000,-0.0252,irio-yona
IV,16610001,16620000,-0.0095,irio-yona
IV,16640001,16650000,-0.0458,irio-yona
IV,16660001,16670000,0.036,irio-yona
IV,16670001,16680000,0.0175,irio-yona
IV,16690001,16700000,-0.008,irio-yona
IV,16700001,16710000,0.0776,irio-yona
IV,16710001,16720000,0.0321,irio-yona
IV,16720001,16730000,-0.0229,irio-yona
IV,16730001,16740000,0.0141,irio-yona
IV,16740001,16750000,0.0051,irio-yona
IV,16770001,16780000,-0.0223,irio-yona
IV,16790001,16800000,-0.0205,irio-yona
IV,16820001,16830000,0.0552,irio-yona
IV,16840001,16850000,0.0062,irio-yona
IV,16850001,16860000,-0.0194,irio-yona
IV,16900001,16910000,0.015,irio-yona
IV,16910001,16920000,0.0219,irio-yona
IV,16920001,16930000,0.0058,irio-yona
IV,16930001,16940000,0.0303,irio-yona
IV,16980001,16990000,0.0219,irio-yona
IV,17000001,17010000,-0.0217,irio-yona
IV,17010001,17020000,-0.2043,irio-yona
IV,17030001,17040000,0.0891,irio-yona
IV,17060001,17070000,-0.0738,irio-yona
IV,17070001,17080000,-0.0207,irio-yona
IV,17080001,17090000,0.0175,irio-yona
IV,17100001,17110000,-0.0307,irio-yona
IV,17110001,17120000,-0.0109,irio-yona
IV,17130001,17140000,-0.0425,irio-yona
IV,17160001,17170000,0.1213,irio-yona
IV,17180001,17190000,-0.0286,irio-yona
IV,17190001,17200000,0.0265,irio-yona
IV,17200001,17210000,0.0286,irio-yona
IV,17230001,17240000,-0.0131,irio-yona
IV,17270001,17280000,-0.0029,irio-yona
IV,17280001,17290000,-0.1014,irio-yona
IV,17290001,17300000,-0.0637,irio-yona
IV,17320001,17330000,0.052,irio-yona
IV,17340001,17350000,0.0098,irio-yona
IV,17360001,17370000,-0.0137,irio-yona
IV,17370001,17380000,-0.0416,irio-yona
IV,17380001,17390000,-0.0094,irio-yona
IV,17390001,17400000,-0.0702,irio-yona
IV,17400001,17410000,0.0238,irio-yona
IV,17420001,17430000,0.0052,irio-yona
IV,17430001,17440000,0.0352,irio-yona
IV,17440001,17450000,-0.0076,irio-yona
IV,17450001,17460000,0.0138,irio-yona
IV,17460001,17470000,0.0017,irio-yona
IV,17470001,17480000,0.0374,irio-yona
IV,17480001,17490000,-0.0082,irio-yona
IV,17490001,17500000,0.0746,irio-yona
IV,17500001,17510000,-0.032,irio-yona
IV,17510001,17520000,0.0241,irio-yona
IV,17520001,17530000,0.0177,irio-yona
IV,17530001,17540000,0.1003,irio-yona
IV,17540001,17550000,-0.0048,irio-yona
IV,17560001,17570000,-0.01,irio-yona
IV,17570001,17580000,0.0147,irio-yona
IV,17580001,17590000,0.066,irio-yona
IV,17590001,17600000,0.0111,irio-yona
IV,17600001,17610000,0.073,irio-yona
IV,17610001,17620000,-0.0771,irio-yona
IV,17640001,17650000,-0.0284,irio-yona
IV,17650001,17660000,-0.0392,irio-yona
IV,17690001,17700000,0.0119,irio-yona
IV,17700001,17710000,0.0691,irio-yona
IV,17710001,17720000,-0.0211,irio-yona
IV,17720001,17730000,0.0763,irio-yona
IV,17750001,17760000,0.0452,irio-yona
IV,17810001,17820000,-0.0228,irio-yona
IV,17820001,17830000,0.1022,irio-yona
IV,17830001,17840000,0.0165,irio-yona
IV,17840001,17850000,0.0314,irio-yona
IV,17870001,17880000,0.0495,irio-yona
IV,17880001,17890000,0.2045,irio-yona
IV,17890001,17900000,0.0319,irio-yona
IV,17920001,17930000,0.0644,irio-yona
IV,17940001,17950000,0.0332,irio-yona
IV,17950001,17960000,0.0372,irio-yona
IV,17970001,17980000,0.0286,irio-yona
IV,17980001,17990000,-0.0251,irio-yona
IV,18040001,18050000,0.0292,irio-yona
IV,18060001,18070000,-0.0592,irio-yona
IV,18070001,18080000,0.028,irio-yona
IV,18080001,18090000,-0.016,irio-yona
IV,18090001,18100000,-0.0008,irio-yona
IV,18110001,18120000,-0.0282,irio-yona
IV,18120001,18130000,0.04,irio-yona
IV,18130001,18140000,0.016,irio-yona
IV,18160001,18170000,-0.016,irio-yona
IV,18180001,18190000,0.0147,irio-yona
IV,18190001,18200000,-0.0315,irio-yona
IV,18200001,18210000,-0.0077,irio-yona
IV,18210001,18220000,0.0872,irio-yona
IV,18230001,18240000,-0.0099,irio-yona
IV,18240001,18250000,0.0139,irio-yona
IV,18250001,18260000,-0.0702,irio-yona
IV,18270001,18280000,0.0322,irio-yona
IV,18280001,18290000,-0.2359,irio-yona
IV,18290001,18300000,-0.004,irio-yona
IV,18340001,18350000,-0.0179,irio-yona
IV,18350001,18360000,0.0151,irio-yona
IV,18360001,18370000,-0.0123,irio-yona
IV,18370001,18380000,0.0184,irio-yona
IV,18380001,18390000,-0.0928,irio-yona
IV,18390001,18400000,-0.0069,irio-yona
IV,18400001,18410000,-0.0297,irio-yona
IV,18410001,18420000,0.0074,irio-yona
IV,18420001,18430000,0.0231,irio-yona
IV,18430001,18440000,-0.0063,irio-yona
IV,18440001,18450000,0.0359,irio-yona
IV,18520001,18530000,-0.0412,irio-yona
IV,18530001,18540000,0.005,irio-yona
IV,18540001,18550000,-0.0099,irio-yona
IV,18560001,18570000,0.0634,irio-yona
IV,18610001,18620000,0.0524,irio-yona
IV,18620001,18630000,0.0236,irio-yona
IV,18630001,18640000,-0.0314,irio-yona
IV,18640001,18650000,-0.0023,irio-yona
IV,18650001,18660000,-0.0099,irio-yona
IV,18660001,18670000,0.1116,irio-yona
IV,18670001,18680000,0.0682,irio-yona
IV,18680001,18690000,0.113,irio-yona
IV,18690001,18700000,0.0207,irio-yona
IV,18700001,18710000,0.0185,irio-yona
IV,18710001,18720000,0.0147,irio-yona
IV,18740001,18750000,-0.0528,irio-yona
IV,18750001,18760000,0.0312,irio-yona
IV,18760001,18770000,0.0114,irio-yona
IV,18780001,18790000,0.021,irio-yona
IV,18800001,18810000,0.0019,irio-yona
IV,18810001,18820000,0.0401,irio-yona
IV,18820001,18830000,0.0046,irio-yona
IV,18830001,18840000,-0.0277,irio-yona
IV,18850001,18860000,0.0478,irio-yona
IV,18860001,18870000,0.0112,irio-yona
IV,18870001,18880000,0.0151,irio-yona
IV,18880001,18890000,-0.0142,irio-yona
IV,18900001,18910000,-0.0163,irio-yona
IV,18910001,18920000,0.003,irio-yona
IV,18920001,18930000,-0.0271,irio-yona
IV,18930001,18940000,-0.0637,irio-yona
IV,18940001,18950000,-0.0686,irio-yona
IV,18950001,18960000,-0.053,irio-yona
IV,18960001,18970000,-0.0426,irio-yona
IV,18970001,18980000,-0.0071,irio-yona
IV,18980001,18990000,-0.0099,irio-yona
IV,18990001,19000000,-0.0549,irio-yona
IV,19000001,19010000,-0.0294,irio-yona
IV,19010001,19020000,0.0377,irio-yona
IV,19020001,19030000,0.0493,irio-yona
IV,19050001,19060000,0.0512,irio-yona
IV,19080001,19090000,0.0621,irio-yona
IV,19090001,19100000,0.1657,irio-yona
IV,19100001,19110000,-0.0296,irio-yona
IV,19110001,19120000,-0.0912,irio-yona
IV,19120001,19130000,-0.004,irio-yona
IV,19140001,19150000,0.0385,irio-yona
IV,19150001,19160000,-0.0643,irio-yona
IV,19170001,19180000,-0.0092,irio-yona
IV,19180001,19190000,-0.0088,irio-yona
IV,19190001,19200000,0.0262,irio-yona
IV,19200001,19210000,0.0132,irio-yona
IV,19210001,19220000,-0.0716,irio-yona
IV,19220001,19230000,0.0752,irio-yona
IV,19230001,19240000,-0.0141,irio-yona
IV,19250001,19260000,0.0027,irio-yona
IV,19260001,19270000,-0.002,irio-yona
IV,19270001,19280000,-0.0425,irio-yona
IV,19280001,19290000,0.1089,irio-yona
IV,19310001,19320000,0.1305,irio-yona
IV,19330001,19340000,0.0011,irio-yona
IV,19380001,19390000,0.0087,irio-yona
IV,19420001,19430000,0.0395,irio-yona
IV,19430001,19440000,-0.0145,irio-yona
IV,19450001,19460000,0.0185,irio-yona
IV,19460001,19470000,0.0276,irio-yona
IV,19470001,19480000,-0.0275,irio-yona
IV,19490001,19500000,0.007,irio-yona
IV,19500001,19510000,0.0124,irio-yona
IV,19520001,19530000,0.0111,irio-yona
IV,19530001,19540000,0.0263,irio-yona
IV,19550001,19560000,0.0472,irio-yona
IV,19560001,19570000,-0.0212,irio-yona
IV,19570001,19580000,-0.0018,irio-yona
IV,19580001,19590000,0.0372,irio-yona
IV,19590001,19600000,0.0162,irio-yona
IV,19600001,19610000,0.0599,irio-yona
IV,19620001,19630000,0.0583,irio-yona
IV,19630001,19640000,0.031,irio-yona
IV,19640001,19650000,-0.0016,irio-yona
IV,19660001,19670000,0.071,irio-yona
IV,19690001,19700000,0.0252,irio-yona
IV,19700001,19710000,0.0239,irio-yona
IV,19710001,19720000,-0.0165,irio-yona
IV,19730001,19740000,-0.0603,irio-yona
IV,19740001,19750000,0.0193,irio-yona
IV,19750001,19760000,0.0022,irio-yona
IV,19760001,19770000,-0.0114,irio-yona
IV,19780001,19790000,-0.0212,irio-yona
IV,19850001,19860000,0.0115,irio-yona
IV,19860001,19870000,0.0031,irio-yona
IV,19880001,19890000,0.1092,irio-yona
IV,19890001,19900000,0.0028,irio-yona
IV,19900001,19910000,-0.0416,irio-yona
IV,19910001,19920000,0.0135,irio-yona
IV,19930001,19940000,0.0249,irio-yona
IV,19950001,19960000,0.0117,irio-yona
IV,19970001,19980000,-0.0529,irio-yona
IV,19980001,19990000,-0.0133,irio-yona
IV,20000001,20010000,0.0239,irio-yona
IV,20020001,20030000,-0.022,irio-yona
IV,20050001,20060000,0.0031,irio-yona
IV,20070001,20080000,0.0072,irio-yona
IV,20100001,20110000,0.0486,irio-yona
IV,20110001,20120000,0.0288,irio-yona
IV,20120001,20130000,0.02,irio-yona
IV,20130001,20140000,0.0209,irio-yona
IV,20140001,20150000,0.0301,irio-yona
IV,20150001,20160000,-0.0139,irio-yona
IV,20170001,20180000,-0.0103,irio-yona
IV,20230001,20240000,-0.0214,irio-yona
IV,20250001,20260000,0.1439,irio-yona
IV,20270001,20280000,0.0169,irio-yona
IV,20280001,20290000,0.0028,irio-yona
IV,20290001,20300000,-0.0003,irio-yona
IV,20300001,20310000,0.0148,irio-yona
IV,20310001,20320000,0.0043,irio-yona
IV,20320001,20330000,0.0131,irio-yona
IV,20330001,20340000,-0.0172,irio-yona
IV,20340001,20350000,-0.0146,irio-yona
IV,20350001,20360000,0.0144,irio-yona
IV,20360001,20370000,0.0805,irio-yona
IV,20370001,20380000,0.0014,irio-yona
IV,20380001,20390000,0.0354,irio-yona
IV,20400001,20410000,0.012,irio-yona
IV,20410001,20420000,-0.0125,irio-yona
IV,20420001,20430000,0.0124,irio-yona
IV,20430001,20440000,0.0324,irio-yona
IV,20460001,20470000,-0.0123,irio-yona
IV,20470001,20480000,0.0499,irio-yona
IV,20480001,20490000,0.0116,irio-yona
IV,20490001,20500000,-0.0174,irio-yona
IV,20500001,20510000,0.0249,irio-yona
IV,20510001,20520000,0.0348,irio-yona
IV,20520001,20530000,0.0184,irio-yona
IV,20530001,20540000,-0.0327,irio-yona
IV,20540001,20550000,0.0684,irio-yona
IV,20550001,20560000,0.0826,irio-yona
IV,20560001,20570000,-0.0117,irio-yona
IV,20570001,20580000,0.1107,irio-yona
IV,20580001,20590000,0.0294,irio-yona
IV,20600001,20610000,0.0543,irio-yona
IV,20610001,20620000,0.0261,irio-yona
IV,20620001,20630000,0.0903,irio-yona
IV,20630001,20640000,0.0132,irio-yona
IV,20640001,20650000,-0.0265,irio-yona
IV,20650001,20660000,-0.0172,irio-yona
IV,20660001,20670000,-0.0409,irio-yona
IV,20670001,20680000,-0.0146,irio-yona
IV,20680001,20690000,-0.0177,irio-yona
IV,20690001,20700000,-0.0941,irio-yona
IV,20700001,20710000,0.132,irio-yona
IV,20710001,20720000,-0.0468,irio-yona
IV,20720001,20730000,0.0889,irio-yona
IV,20730001,20740000,-0.0596,irio-yona
IV,20740001,20750000,-0.1438,irio-yona
IV,20760001,20770000,-0.0202,irio-yona
IV,20770001,20780000,-0.0247,irio-yona
IV,20780001,20790000,-0.0317,irio-yona
IV,20790001,20800000,-0.0299,irio-yona
IV,20810001,20820000,-0.0602,irio-yona
IV,20820001,20830000,0.0466,irio-yona
IV,20830001,20840000,0.0031,irio-yona
IV,20840001,20850000,-0.0147,irio-yona
IV,20850001,20860000,-0.0253,irio-yona
IV,20860001,20870000,0.0246,irio-yona
IV,20870001,20880000,0.0285,irio-yona
IV,20880001,20890000,-0.0709,irio-yona
IV,20890001,20900000,0.1781,irio-yona
IV,20900001,20910000,-0.0242,irio-yona
IV,20910001,20920000,0.0914,irio-yona
IV,20920001,20930000,-0.0448,irio-yona
IV,20930001,20940000,-0.0789,irio-yona
IV,20940001,20950000,0.1117,irio-yona
IV,20950001,20960000,0.0679,irio-yona
IV,20960001,20970000,-0.0918,irio-yona
IV,20970001,20980000,-0.006,irio-yona
IV,20990001,21000000,0.2688,irio-yona
IV,21000001,21010000,0.0846,irio-yona
V,10001,20000,-0.0832,irio-yona
V,20001,30000,-0.0443,irio-yona
V,30001,40000,0.0013,irio-yona
V,50001,60000,0.0296,irio-yona
V,80001,90000,-0.004,irio-yona
V,90001,100000,-0.0285,irio-yona
V,100001,110000,-0.0192,irio-yona
V,130001,140000,-0.0078,irio-yona
V,140001,150000,0.0403,irio-yona
V,150001,160000,0.0045,irio-yona
V,160001,170000,-0.0399,irio-yona
V,170001,180000,0.1537,irio-yona
V,180001,190000,0.0229,irio-yona
V,190001,200000,-0.01,irio-yona
V,200001,210000,0.0414,irio-yona
V,210001,220000,-0.1207,irio-yona
V,220001,230000,-0.0311,irio-yona
V,230001,240000,-0.0296,irio-yona
V,240001,250000,-0.0284,irio-yona
V,250001,260000,-0.0277,irio-yona
V,260001,270000,0.0534,irio-yona
V,270001,280000,0.0726,irio-yona
V,280001,290000,-0.0553,irio-yona
V,290001,300000,0.0436,irio-yona
V,300001,310000,0.0275,irio-yona
V,310001,320000,-0.0094,irio-yona
V,320001,330000,0.0836,irio-yona
V,330001,340000,-0.0308,irio-yona
V,340001,350000,0.1049,irio-yona
V,350001,360000,-0.0015,irio-yona
V,360001,370000,0.0051,irio-yona
V,370001,380000,0.0509,irio-yona
V,390001,400000,0.0426,irio-yona
V,400001,410000,-0.009,irio-yona
V,410001,420000,0.0096,irio-yona
V,420001,430000,-0.0552,irio-yona
V,430001,440000,-0.0572,irio-yona
V,440001,450000,0.0571,irio-yona
V,450001,460000,0.0833,irio-yona
V,460001,470000,0.0359,irio-yona
V,480001,490000,0.1037,irio-yona
V,510001,520000,0.0172,irio-yona
V,520001,530000,-0.0185,irio-yona
V,530001,540000,-0.0646,irio-yona
V,540001,550000,0.004,irio-yona
V,550001,560000,0.0211,irio-yona
V,560001,570000,0.0091,irio-yona
V,570001,580000,-0.0244,irio-yona
V,580001,590000,0.0245,irio-yona
V,600001,610000,0.0449,irio-yona
V,610001,620000,-0.09,irio-yona
V,620001,630000,-0.0747,irio-yona
V,630001,640000,-0.0243,irio-yona
V,640001,650000,-0.0191,irio-yona
V,650001,660000,0.017,irio-yona
V,670001,680000,0.0377,irio-yona
V,680001,690000,0.0229,irio-yona
V,690001,700000,0.0581,irio-yona
V,730001,740000,-0.0219,irio-yona
V,740001,750000,0.0265,irio-yona
V,750001,760000,-0.0467,irio-yona
V,790001,800000,-0.0258,irio-yona
V,800001,810000,-0.0349,irio-yona
V,820001,830000,-0.004,irio-yona
V,830001,840000,0.0236,irio-yona
V,840001,850000,0.0564,irio-yona
V,850001,860000,0.0095,irio-yona
V,880001,890000,0.0005,irio-yona
V,930001,940000,-0.0226,irio-yona
V,950001,960000,0.0057,irio-yona
V,970001,980000,0.0383,irio-yona
V,980001,990000,0.0168,irio-yona
V,1000001,1010000,0.0112,irio-yona
V,1010001,1020000,0.0159,irio-yona
V,1020001,1030000,-0.0104,irio-yona
V,1030001,1040000,0.0112,irio-yona
V,1040001,1050000,0.0389,irio-yona
V,1060001,1070000,-0.0224,irio-yona
V,1070001,1080000,-0.0012,irio-yona
V,1080001,1090000,-0.0911,irio-yona
V,1090001,1100000,-0.0406,irio-yona
V,1100001,1110000,0.0026,irio-yona
V,1110001,1120000,-0.0186,irio-yona
V,1120001,1130000,0.0026,irio-yona
V,1130001,1140000,-0.0663,irio-yona
V,1140001,1150000,-0.0087,irio-yona
V,1160001,1170000,0.0818,irio-yona
V,1170001,1180000,0.0515,irio-yona
V,1180001,1190000,0.04,irio-yona
V,1190001,1200000,-0.0386,irio-yona
V,1210001,1220000,0.0044,irio-yona
V,1220001,1230000,0.0231,irio-yona
V,1230001,1240000,0.0132,irio-yona
V,1240001,1250000,-0.0807,irio-yona
V,1250001,1260000,-0.0232,irio-yona
V,1270001,1280000,0.1646,irio-yona
V,1280001,1290000,0.019,irio-yona
V,1290001,1300000,0.0185,irio-yona
V,1310001,1320000,-0.0424,irio-yona
V,1320001,1330000,0.0602,irio-yona
V,1340001,1350000,0.0104,irio-yona
V,1350001,1360000,-0.028,irio-yona
V,1360001,1370000,-0.0276,irio-yona
V,1370001,1380000,-0.0138,irio-yona
V,1390001,1400000,0.1456,irio-yona
V,1400001,1410000,-0.0161,irio-yona
V,1410001,1420000,-0.0184,irio-yona
V,1440001,1450000,0.1034,irio-yona
V,1470001,1480000,0.0309,irio-yona
V,1480001,1490000,0.1057,irio-yona
V,1490001,1500000,0.123,irio-yona
V,1500001,1510000,0.1979,irio-yona
V,1510001,1520000,-0.0137,irio-yona
V,1520001,1530000,0.0469,irio-yona
V,1540001,1550000,0.021,irio-yona
V,1550001,1560000,0.0181,irio-yona
V,1560001,1570000,0.0203,irio-yona
V,1610001,1620000,0.0459,irio-yona
V,1630001,1640000,0.0037,irio-yona
V,1640001,1650000,0.0979,irio-yona
V,1650001,1660000,-0.0353,irio-yona
V,1660001,1670000,-0.0982,irio-yona
V,1670001,1680000,0.073,irio-yona
V,1690001,1700000,0.122,irio-yona
V,1700001,1710000,0.0094,irio-yona
V,1710001,1720000,-0.0149,irio-yona
V,1720001,1730000,0.0524,irio-yona
V,1750001,1760000,0.027,irio-yona
V,1780001,1790000,0.0095,irio-yona
V,1790001,1800000,0.0308,irio-yona
