chr,start,end,mid,sites,pi_all,codon_position
IV,3280001,3290000,3286581,547,0.0,3
IV,3290001,3300000,3295943,257,0.0023,3
IV,3380001,3390000,3386754,294,0.0029,3
IV,3410001,3420000,3417229,164,0.0,3
IV,3520001,3530000,3525611,229,0.0015,3
IV,3530001,3540000,3536183,317,0.008,3
IV,3540001,3550000,3541153,266,0.0003,3
IV,3550001,3560000,3552559,254,0.0024,3
IV,3600001,3610000,3605515,166,0.0031,3
IV,3610001,3620000,3615242,453,0.0016,3
IV,3690001,3700000,3693283,221,0.0,3
IV,3740001,3750000,3744947,361,0.0015,3
IV,3790001,3800000,3797112,290,0.0027,3
IV,3800001,3810000,3805800,527,0.0044,3
IV,3870001,3880000,3877070,208,0.0016,3
IV,3880001,3890000,3886795,531,0.0006,3
IV,3890001,3900000,3892030,205,0.0,3
IV,3900001,3910000,3901206,168,0.0005,3
IV,3920001,3930000,3923678,170,0.0098,3
IV,3960001,3970000,3963023,164,0.0079,3
IV,3980001,3990000,3981127,193,0.0016,3
IV,4000001,4010000,4002606,431,0.0024,3
IV,4010001,4020000,4012726,249,0.0019,3
IV,4040001,4050000,4042776,275,0.0079,3
IV,4080001,4090000,4083026,176,0.0066,3
IV,4170001,4180000,4175214,355,0.0,3
IV,4250001,4260000,4251984,229,0.0,3
IV,4280001,4290000,4284363,237,0.0022,3
IV,4290001,4300000,4296837,367,0.003,3
IV,4330001,4340000,4336392,329,0.0005,3
IV,4340001,4350000,4344259,289,0.0008,3
IV,4360001,4370000,4365556,506,0.0016,3
IV,4370001,4380000,4374687,361,0.0003,3
IV,4380001,4390000,4384884,191,0.0,3
IV,4390001,4400000,4393000,222,0.0,3
IV,4420001,4430000,4425866,199,0.0004,3
IV,4430001,4440000,4435472,227,0.0004,3
IV,4440001,4450000,4442947,329,0.0008,3
IV,4450001,4460000,4457301,160,0.0013,3
IV,4500001,4510000,4508249,265,0.0,3
IV,4600001,4610000,4604349,232,0.0007,3
IV,4650001,4660000,4654062,637,0.0025,3
IV,4660001,4670000,4662360,273,0.0,3
IV,4690001,4700000,4694037,225,0.0,3
IV,4710001,4720000,4713113,451,0.0,3
IV,4740001,4750000,4744849,322,0.0,3
IV,4750001,4760000,4756707,257,0.0,3
IV,4760001,4770000,4764541,325,0.0,3
IV,4800001,4810000,4805809,731,0.0001,3
IV,4850001,4860000,4855427,181,0.0005,3
IV,4860001,4870000,4867214,427,0.001,3
IV,4870001,4880000,4872337,207,0.0016,3
IV,4890001,4900000,4891936,182,0.0009,3
IV,4910001,4920000,4914914,389,0.0018,3
IV,4930001,4940000,4933741,643,0.0005,3
IV,4960001,4970000,4965170,385,0.0,3
IV,4970001,4980000,4974705,190,0.0,3
IV,4980001,4990000,4984363,319,0.0026,3
IV,5080001,5090000,5084923,207,0.003,3
IV,5110001,5120000,5113642,231,0.0007,3
IV,5160001,5170000,5162273,248,0.0,3
IV,5170001,5180000,5176611,377,0.0004,3
IV,5200001,5210000,5208487,209,0.0,3
IV,5210001,5220000,5212013,263,0.0,3
IV,5220001,5230000,5225229,398,0.0,3
IV,5270001,5280000,5276031,266,0.0,3
IV,5310001,5320000,5312968,274,0.0003,3
IV,5320001,5330000,5324025,247,0.0,3
IV,5340001,5350000,5343787,272,0.0006,3
IV,5350001,5360000,5354907,161,0.0006,3
IV,5360001,5370000,5365683,555,0.0003,3
IV,5380001,5390000,5384631,311,0.0,3
IV,5390001,5400000,5394123,412,0.0004,3
IV,5400001,5410000,5407892,303,0.0008,3
IV,5450001,5460000,5451808,237,0.0003,3
IV,5460001,5470000,5463859,199,0.0004,3
IV,5490001,5500000,5498769,265,0.0003,3
IV,5530001,5540000,5537643,194,0.0,3
IV,5540001,5550000,5543744,377,0.0002,3
IV,5670001,5680000,5676859,160,0.0,3
IV,5680001,5690000,5684621,361,0.0,3
IV,5790001,5800000,5795674,252,0.0007,3
IV,5810001,5820000,5813604,212,0.0004,3
IV,5820001,5830000,5827370,182,0.0,3
IV,5850001,5860000,5853333,444,0.0,3
IV,5880001,5890000,5888388,188,0.0,3
IV,5940001,5950000,5944962,178,0.0,3
IV,5980001,5990000,5983849,165,0.0,3
IV,5990001,6000000,5993560,885,0.0002,3
IV,6010001,6020000,6016994,173,0.0,3
IV,6070001,6080000,6075752,472,0.0,3
IV,6100001,6110000,6107389,204,0.0,3
IV,6110001,6120000,6118213,370,0.0004,3
IV,6150001,6160000,6155873,539,0.0,3
IV,6160001,6170000,6166322,264,0.0,3
IV,6210001,6220000,6211908,228,0.0013,3
IV,6220001,6230000,6225059,199,0.0115,3
IV,6240001,6250000,6245310,393,0.0136,3
IV,6250001,6260000,6254987,164,0.0013,3
IV,6260001,6270000,6264356,201,0.0149,3
IV,6270001,6280000,6273732,229,0.0116,3
IV,6330001,6340000,6334601,460,0.0006,3
IV,6370001,6380000,6373299,302,0.0003,3
IV,6380001,6390000,6380693,166,0.0,3
IV,6410001,6420000,6417856,287,0.001,3
IV,6420001,6430000,6424567,361,0.0,3
IV,6440001,6450000,6446904,184,0.0,3
IV,6470001,6480000,6471303,197,0.0013,3
IV,6520001,6530000,6523164,202,0.0,3
IV,6530001,6540000,6533785,321,0.0,3
IV,6550001,6560000,6553665,191,0.0,3
IV,6560001,6570000,6565914,229,0.0,3
IV,6580001,6590000,6584193,371,0.0,3
IV,6590001,6600000,6594629,210,0.0004,3
IV,6600001,6610000,6606455,372,0.0011,3
IV,6610001,6620000,6612100,307,0.0101,3
IV,6620001,6630000,6624774,413,0.0036,3
IV,6630001,6640000,6635180,515,0.0079,3
IV,6740001,6750000,6743088,697,0.0001,3
IV,6750001,6760000,6757829,209,0.0004,3
IV,6780001,6790000,6785672,453,0.001,3
IV,6790001,6800000,6795039,169,0.0,3
IV,6810001,6820000,6815672,212,0.0,3
IV,6840001,6850000,6846711,311,0.0,3
IV,6870001,6880000,6877259,382,0.0011,3
IV,6890001,6900000,6892998,486,0.0,3
IV,6900001,6910000,6907551,315,0.0003,3
IV,6910001,6920000,6916069,448,0.0006,3
IV,6920001,6930000,6925624,264,0.0012,3
IV,6960001,6970000,6965286,695,0.0007,3
IV,7000001,7010000,7005714,232,0.0004,3
IV,7010001,7020000,7015496,608,0.0004,3
IV,7020001,7030000,7027189,228,0.0,3
IV,7030001,7040000,7035201,356,0.0,3
IV,7040001,7050000,7041732,224,0.0004,3
IV,7050001,7060000,7052636,175,0.0,3
IV,7060001,7070000,7067355,237,0.0,3
IV,7100001,7110000,7106311,230,0.0,3
IV,7130001,7140000,7135636,504,0.0,3
IV,7150001,7160000,7152083,205,0.0008,3
IV,7160001,7170000,7162267,560,0.0001,3
IV,7170001,7180000,7178602,174,0.0,3
IV,7180001,7190000,7182780,489,0.0005,3
IV,7190001,7200000,7194831,162,0.0,3
IV,7210001,7220000,7214891,263,0.0006,3
IV,7220001,7230000,7226647,201,0.0004,3
IV,7230001,7240000,7236165,174,0.0,3
IV,7240001,7250000,7244161,347,0.0005,3
IV,7250001,7260000,7256445,233,0.0004,3
IV,7280001,7290000,7288582,171,0.0005,3
IV,7290001,7300000,7291921,211,0.002,3
IV,7320001,7330000,7325486,250,0.001,3
IV,7330001,7340000,7335700,410,0.0008,3
IV,7340001,7350000,7342062,213,0.0025,3
IV,7430001,7440000,7432890,332,0.0002,3
IV,7440001,7450000,7445380,518,0.0003,3
IV,7460001,7470000,7464411,215,0.016,3
IV,7470001,7480000,7474085,387,0.0,3
IV,7480001,7490000,7482801,450,0.0008,3
IV,7490001,7500000,7496950,331,0.001,3
IV,7500001,7510000,7504465,436,0.0004,3
IV,7510001,7520000,7513043,435,0.0002,3
IV,7540001,7550000,7546709,456,0.0005,3
IV,7550001,7560000,7555140,252,0.0,3
IV,7560001,7570000,7561341,192,0.0,3
IV,7610001,7620000,7615979,447,0.0,3
IV,7620001,7630000,7623246,414,0.0,3
IV,7630001,7640000,7635123,479,0.0003,3
IV,7680001,7690000,7686724,202,0.0004,3
IV,7690001,7700000,7694078,404,0.0002,3
IV,7700001,7710000,7707873,386,0.0,3
IV,7710001,7720000,7713609,392,0.0002,3
IV,7720001,7730000,7721983,177,0.0,3
IV,7730001,7740000,7733115,380,0.0007,3
IV,7740001,7750000,7746745,200,0.0,3
IV,7750001,7760000,7754156,267,0.0003,3
IV,7760001,7770000,7763956,317,0.0,3
IV,7770001,7780000,7776339,339,0.0007,3
IV,7780001,7790000,7783348,392,0.0004,3
IV,7800001,7810000,7804261,251,0.0007,3
IV,7810001,7820000,7812962,354,0.0,3
IV,7820001,7830000,7826811,318,0.0002,3
IV,7830001,7840000,7832367,277,0.0005,3
IV,7910001,7920000,7915596,371,0.0002,3
IV,7920001,7930000,7928050,327,0.0,3
IV,7930001,7940000,7936657,445,0.0002,3
IV,7940001,7950000,7945283,167,0.0,3
IV,7950001,7960000,7955770,334,0.0,3
IV,7970001,7980000,7976675,271,0.0012,3
IV,7990001,8000000,7996420,695,0.0003,3
IV,8070001,8080000,8077387,325,0.0,3
IV,8080001,8090000,8085270,172,0.0,3
IV,8100001,8110000,8105559,418,0.0013,3
IV,8110001,8120000,8114275,208,0.0,3
IV,8120001,8130000,8125474,281,0.0,3
IV,8140001,8150000,8145625,229,0.0,3
IV,8150001,8160000,8152455,233,0.0,3
IV,8160001,8170000,8162766,262,0.0,3
IV,8200001,8210000,8204010,378,0.0018,3
IV,8210001,8220000,8214236,261,0.0006,3
IV,8220001,8230000,8227302,382,0.0002,3
IV,8260001,8270000,8265565,429,0.0013,3
IV,8280001,8290000,8286469,271,0.0006,3
IV,8290001,8300000,8295887,402,0.0002,3
IV,8300001,8310000,8306528,548,0.0003,3
IV,8330001,8340000,8333279,244,0.0,3
IV,8360001,8370000,8365551,328,0.0003,3
IV,8370001,8380000,8372682,377,0.0,3
IV,8380001,8390000,8386606,182,0.0,3
IV,8420001,8430000,8428332,267,0.0006,3
IV,8430001,8440000,8430429,237,0.0003,3
IV,8440001,8450000,8448952,277,0.0003,3
IV,8450001,8460000,8457951,173,0.0032,3
IV,8460001,8470000,8463082,199,0.0,3
IV,8490001,8500000,8496851,451,0.0004,3
IV,8590001,8600000,8599206,161,0.0011,3
IV,8610001,8620000,8615978,501,0.0003,3
IV,8620001,8630000,8623513,507,0.0009,3
IV,8630001,8640000,8635074,201,0.0019,3
IV,8640001,8650000,8645630,323,0.0,3
IV,8650001,8660000,8654178,208,0.0,3
IV,8670001,8680000,8673052,398,0.0,3
IV,8680001,8690000,8685625,224,0.0007,3
IV,8690001,8700000,8693532,443,0.0004,3
IV,8700001,8710000,8704850,171,0.0005,3
IV,8710001,8720000,8715628,598,0.0006,3
IV,8720001,8730000,8726624,178,0.0,3
IV,8730001,8740000,8736782,205,0.0004,3
IV,8740001,8750000,8741897,352,0.0002,3
IV,8750001,8760000,8755239,398,0.0,3
IV,8760001,8770000,8767116,528,0.0006,3
IV,8810001,8820000,8817297,160,0.0006,3
IV,8830001,8840000,8833536,392,0.0012,3
IV,8840001,8850000,8845162,283,0.0003,3
IV,8850001,8860000,8857622,433,0.0015,3
IV,8860001,8870000,8866615,350,0.0,3
IV,8900001,8910000,8905750,259,0.0009,3
IV,8910001,8920000,8912924,198,0.0008,3
IV,8920001,8930000,8925242,442,0.0004,3
IV,8930001,8940000,8936843,166,0.0016,3
IV,8960001,8970000,8969434,223,0.0,3
IV,8970001,8980000,8975902,319,0.0,3
IV,8980001,8990000,8986627,225,0.0004,3
IV,8990001,9000000,8994504,160,0.0,3
IV,9010001,9020000,9018995,235,0.0,3
IV,9020001,9030000,9024612,226,0.0,3
IV,9030001,9040000,9032066,374,0.0004,3
IV,9070001,9080000,9076806,499,0.0003,3
IV,9080001,9090000,9085236,227,0.0007,3
IV,9090001,9100000,9095787,258,0.0,3
IV,9100001,9110000,9105095,427,0.0,3
IV,9130001,9140000,9136148,499,0.0003,3
IV,9150001,9160000,9156171,647,0.0009,3
IV,9160001,9170000,9162689,223,0.0007,3
IV,9200001,9210000,9206643,360,0.0009,3
IV,9210001,9220000,9215784,254,0.0003,3
IV,9260001,9270000,9263685,348,0.0,3
IV,9270001,9280000,9275075,252,0.0003,3
IV,9280001,9290000,9282833,335,0.0007,3
IV,9290001,9300000,9296444,164,0.0,3
IV,9300001,9310000,9305055,196,0.0008,3
IV,9310001,9320000,9316202,241,0.0007,3
IV,9320001,9330000,9326282,401,0.0002,3
IV,9330001,9340000,9335548,238,0.0021,3
IV,9340001,9350000,9343055,427,0.0005,3
IV,9380001,9390000,9385969,244,0.0,3
IV,9390001,9400000,9394676,627,0.0001,3
IV,9420001,9430000,9422536,386,0.0004,3
IV,9430001,9440000,9438988,234,0.0,3
IV,9440001,9450000,9444539,283,0.0,3
IV,9450001,9460000,9453687,261,0.0006,3
IV,9480001,9490000,9482938,197,0.0,3
IV,9500001,9510000,9502771,355,0.0002,3
IV,9520001,9530000,9525173,201,0.0011,3
IV,9540001,9550000,9544791,310,0.0008,3
IV,9560001,9570000,9565386,233,0.0,3
IV,9580001,9590000,9588114,166,0.0,3
IV,9620001,9630000,9626565,230,0.0,3
IV,9640001,9650000,9646221,240,0.0003,3
IV,9660001,9670000,9665826,353,0.0,3
IV,9680001,9690000,9683091,348,0.0009,3
IV,9700001,9710000,9704109,501,0.0002,3
IV,9730001,9740000,9731925,261,0.0,3
IV,9770001,9780000,9778825,219,0.0007,3
IV,9790001,9800000,9792132,256,0.0006,3
IV,9800001,9810000,9802206,282,0.0,3
IV,9820001,9830000,9825817,505,0.0003,3
IV,9830001,9840000,9837681,199,0.0008,3
IV,9840001,9850000,9843665,329,0.0003,3
IV,9850001,9860000,9855265,179,0.0009,3
IV,9880001,9890000,9884113,554,0.0,3
IV,9890001,9900000,9895595,213,0.0,3
IV,9900001,9910000,9900990,259,0.0003,3
IV,9930001,9940000,9936262,616,0.0,3
IV,9940001,9950000,9942083,497,0.0008,3
IV,9970001,9980000,9974909,524,0.0002,3
IV,9980001,9990000,9984073,634,0.0005,3
IV,9990001,10000000,9993490,553,0.0009,3
IV,10000001,10010000,10003130,223,0.0007,3
IV,10010001,10020000,10012389,168,0.0005,3
IV,10020001,10030000,10023158,160,0.0012,3
IV,10050001,10060000,10056130,358,0.0,3
IV,10070001,10080000,10075623,523,0.0003,3
IV,10080001,10090000,10086882,341,0.0002,3
IV,10090001,10100000,10095556,567,0.0003,3
IV,10100001,10110000,10104975,223,0.0,3
IV,10110001,10120000,10118622,227,0.0,3
IV,10120001,10130000,10125012,392,0.0004,3
IV,10130001,10140000,10132743,428,0.0,3
IV,10140001,10150000,10146874,808,0.0002,3
IV,10150001,10160000,10154532,611,0.0,3
IV,10160001,10170000,10166652,1088,0.0003,3
IV,10170001,10180000,10176831,212,0.0,3
IV,10180001,10190000,10184795,393,0.0,3
IV,10190001,10200000,10198502,259,0.0,3
IV,10200001,10210000,10203912,336,0.0,3
IV,10210001,10220000,10215268,471,0.0002,3
IV,10220001,10230000,10229273,187,0.0004,3
IV,10230001,10240000,10235258,653,0.0,3
IV,10240001,10250000,10247081,274,0.0003,3
IV,10250001,10260000,10256833,399,0.0008,3
IV,10290001,10300000,10295738,399,0.0006,3
IV,10310001,10320000,10315452,201,0.0004,3
IV,10350001,10360000,10356636,363,0.0,3
IV,10360001,10370000,10364580,420,0.0,3
IV,10380001,10390000,10384841,366,0.0005,3
IV,10390001,10400000,10391718,379,0.0004,3
IV,10410001,10420000,10414108,552,0.0,3
IV,10440001,10450000,10444891,348,0.0,3
IV,10470001,10480000,10476946,340,0.0,3
IV,10480001,10490000,10486731,230,0.0007,3
IV,10490001,10500000,10493783,371,0.0006,3
IV,10530001,10540000,10534696,193,0.0008,3
IV,10540001,10550000,10547513,258,0.0018,3
IV,10550001,10560000,10557384,499,0.0015,3
IV,10560001,10570000,10561743,166,0.0,3
IV,10580001,10590000,10584917,283,0.0,3
IV,10590001,10600000,10594060,160,0.0014,3
IV,10600001,10610000,10608197,256,0.0,3
IV,10610001,10620000,10618578,269,0.0,3
IV,10620001,10630000,10623358,179,0.0,3
IV,10650001,10660000,10658496,174,0.0005,3
IV,10660001,10670000,10664724,619,0.0005,3
IV,10670001,10680000,10675059,1408,0.0005,3
IV,10680001,10690000,10683858,242,0.0007,3
IV,10690001,10700000,10693448,527,0.0002,3
IV,10710001,10720000,10715901,191,0.0,3
IV,10740001,10750000,10747717,208,0.0008,3
IV,10750001,10760000,10753648,227,0.0007,3
IV,10760001,10770000,10765953,355,0.0015,3
IV,10770001,10780000,10772834,178,0.0021,3
IV,10790001,10800000,10795377,195,0.0,3
IV,10830001,10840000,10835788,463,0.0013,3
IV,10840001,10850000,10840484,267,0.0,3
IV,10850001,10860000,10855670,273,0.0003,3
IV,10870001,10880000,10875154,245,0.0,3
IV,10880001,10890000,10883261,549,0.0002,3
IV,10900001,10910000,10904535,334,0.001,3
IV,10920001,10930000,10925805,832,0.0001,3
IV,10930001,10940000,10937318,417,0.001,3
IV,10950001,10960000,10952992,268,0.0011,3
IV,10960001,10970000,10962958,196,0.0013,3
IV,10980001,10990000,10986980,316,0.0026,3
IV,11010001,11020000,11017268,486,0.0005,3
IV,11020001,11030000,11025792,373,0.0002,3
IV,11030001,11040000,11036025,277,0.0,3
IV,11040001,11050000,11043261,352,0.0004,3
IV,11060001,11070000,11064250,227,0.0,3
IV,11080001,11090000,11087825,299,0.0003,3
IV,11090001,11100000,11097038,299,0.0,3
IV,11100001,11110000,11103285,353,0.0005,3
IV,11120001,11130000,11124987,590,0.0003,3
IV,11130001,11140000,11137790,175,0.0005,3
IV,11140001,11150000,11144088,511,0.0,3
IV,11150001,11160000,11155502,407,0.0004,3
IV,11160001,11170000,11162819,354,0.0002,3
IV,11180001,11190000,11182111,530,0.0,3
IV,11200001,11210000,11207545,211,0.0004,3
IV,11210001,11220000,11211913,284,0.0,3
IV,11250001,11260000,11253780,387,0.0002,3
IV,11260001,11270000,11265138,363,0.0012,3
IV,11280001,11290000,11281688,162,0.0006,3
IV,11290001,11300000,11294578,470,0.0007,3
IV,11300001,11310000,11301333,279,0.0,3
IV,11310001,11320000,11314285,475,0.0018,3
IV,11320001,11330000,11325480,363,0.0,3
IV,11330001,11340000,11333133,930,0.0005,3
IV,11340001,11350000,11341840,166,0.0,3
IV,11350001,11360000,11357794,339,0.0,3
IV,11360001,11370000,11366995,368,0.0,3
IV,11370001,11380000,11373860,499,0.0002,3
IV,11390001,11400000,11396544,360,0.0005,3
IV,11400001,11410000,11403526,294,0.0048,3
IV,11410001,11420000,11414076,512,0.0003,3
IV,11440001,11450000,11442768,350,0.0005,3
IV,11460001,11470000,11463708,421,0.0004,3
IV,11470001,11480000,11474697,473,0.0003,3
IV,11530001,11540000,11531313,208,0.0004,3
IV,11560001,11570000,11564568,385,0.0002,3
IV,11570001,11580000,11576571,558,0.0006,3
IV,11580001,11590000,11587141,300,0.0003,3
IV,11590001,11600000,11597410,415,0.0011,3
IV,11620001,11630000,11624308,275,0.0,3
IV,11630001,11640000,11636677,519,0.0005,3
IV,11650001,11660000,11658186,303,0.0003,3
IV,11660001,11670000,11667655,404,0.001,3
IV,11670001,11680000,11674161,183,0.0004,3
IV,11680001,11690000,11686277,587,0.0008,3
IV,11700001,11710000,11705804,350,0.0005,3
IV,11740001,11750000,11744903,576,0.0008,3
IV,11750001,11760000,11754021,359,0.0002,3
IV,11850001,11860000,11853038,167,0.0,3
IV,11880001,11890000,11884311,218,0.0025,3
IV,11900001,11910000,11902041,279,0.0,3
IV,11910001,11920000,11918273,232,0.0003,3
IV,11920001,11930000,11927388,221,0.0007,3
IV,11940001,11950000,11945126,513,0.0005,3
IV,11950001,11960000,11954756,759,0.0012,3
IV,11970001,11980000,11977114,978,0.001,3
IV,11980001,11990000,11985319,1132,0.0002,3
IV,12010001,12020000,12014501,198,0.0,3
IV,12040001,12050000,12044029,402,0.0,3
IV,12050001,12060000,12057523,245,0.0,3
IV,12070001,12080000,12077474,427,0.0004,3
IV,12080001,12090000,12084245,302,0.0003,3
IV,12090001,12100000,12095292,654,0.0,3
IV,12100001,12110000,12103832,420,0.0,3
IV,12110001,12120000,12116185,263,0.0,3
IV,12120001,12130000,12121904,218,0.0021,3
IV,12130001,12140000,12134727,180,0.0,3
IV,12140001,12150000,12144546,939,0.0005,3
IV,12160001,12170000,12161817,205,0.0004,3
IV,12170001,12180000,12172144,175,0.0,3
IV,12200001,12210000,12206085,265,0.0006,3
IV,12250001,12260000,12255018,223,0.0,3
IV,12260001,12270000,12266582,339,0.0011,3
IV,12270001,12280000,12274678,736,0.0005,3
IV,12280001,12290000,12284290,534,0.0003,3
IV,12300001,12310000,12304335,263,0.0,3
IV,12330001,12340000,12334389,374,0.0014,3
IV,12350001,12360000,12358547,263,0.0,3
IV,12360001,12370000,12369240,183,0.0005,3
IV,12380001,12390000,12381945,362,0.0013,3
IV,12390001,12400000,12395051,246,0.0009,3
IV,12400001,12410000,12407371,467,0.0002,3
IV,12430001,12440000,12433752,226,0.0026,3
IV,12440001,12450000,12444192,300,0.006,3
IV,12450001,12460000,12451282,327,0.0005,3
IV,12490001,12500000,12494347,424,0.0009,3
IV,12500001,12510000,12504244,243,0.0,3
IV,12560001,12570000,12565756,344,0.0005,3
IV,12570001,12580000,12575732,195,0.0004,3
IV,12580001,12590000,12587902,239,0.0,3
IV,12600001,12610000,12603808,305,0.0008,3
IV,12610001,12620000,12611127,275,0.0006,3
IV,12620001,12630000,12626223,215,0.0004,3
IV,12640001,12650000,12644456,296,0.0,3
IV,12650001,12660000,12654955,423,0.0,3
IV,12660001,12670000,12665836,338,0.0009,3
IV,12670001,12680000,12676792,177,0.0,3
IV,12680001,12690000,12681635,185,0.0,3
IV,12700001,12710000,12707533,475,0.0003,3
IV,12720001,12730000,12726160,287,0.0,3
IV,12740001,12750000,12743880,172,0.0,3
IV,12770001,12780000,12776518,202,0.0018,3
IV,12780001,12790000,12784232,179,0.0,3
IV,12860001,12870000,12865751,439,0.0121,3
IV,12870001,12880000,12871425,192,0.0,3
IV,12880001,12890000,12883052,210,0.0059,3
IV,12890001,12900000,12895954,210,0.0008,3
IV,12900001,12910000,12906115,203,0.0015,3
IV,12910001,12920000,12913428,357,0.0,3
IV,12940001,12950000,12944635,235,0.0017,3
IV,12980001,12990000,12985726,226,0.004,3
IV,12990001,13000000,12991244,351,0.0123,3
IV,13030001,13040000,13033228,310,0.0003,3
IV,13040001,13050000,13047171,354,0.0002,3
IV,13050001,13060000,13055402,319,0.0007,3
IV,13060001,13070000,13064085,326,0.0,3
IV,13080001,13090000,13088734,271,0.0008,3
IV,13090001,13100000,13094776,523,0.0008,3
IV,13100001,13110000,13103745,388,0.0,3
IV,13190001,13200000,13193065,439,0.0007,3
IV,13200001,13210000,13207017,244,0.0011,3
IV,13240001,13250000,13244072,366,0.0004,3
IV,13290001,13300000,13295728,404,0.0011,3
IV,13350001,13360000,13355997,254,0.0019,3
IV,13380001,13390000,13383244,167,0.0024,3
IV,13390001,13400000,13391662,172,0.0,3
IV,13400001,13410000,13405131,255,0.0041,3
IV,13420001,13430000,13424337,298,0.0006,3
IV,13440001,13450000,13446656,233,0.0004,3
IV,13470001,13480000,13474892,431,0.0017,3
IV,13480001,13490000,13485460,272,0.0012,3
IV,13490001,13500000,13493879,163,0.0,3
IV,13510001,13520000,13515809,234,0.0,3
IV,13520001,13530000,13526054,260,0.0045,3
IV,13560001,13570000,13566120,360,0.0006,3
IV,13580001,13590000,13586170,333,0.0018,3
IV,13630001,13640000,13635399,244,0.0012,3
