chr,start,end,mid,sites,pi_all,fold_degeneracy
V,9980001,9990000,9984061,544,0.0007,2
V,10070001,10080000,10076587,378,0.0004,2
V,10080001,10090000,10089426,173,0.0009,2
V,10090001,10100000,10098064,205,0.0012,2
V,10110001,10120000,10115913,265,0.0003,2
V,10120001,10130000,10125673,322,0.0005,2
V,10130001,10140000,10132065,304,0.0,2
V,10180001,10190000,10183001,271,0.0,2
V,10200001,10210000,10205451,307,0.0012,2
V,10210001,10220000,10215285,176,0.0005,2
V,10220001,10230000,10224671,313,0.0003,2
V,10230001,10240000,10236205,168,0.0032,2
V,10250001,10260000,10254485,464,0.0002,2
V,10290001,10300000,10292887,272,0.0023,2
V,10300001,10310000,10304077,233,0.0,2
V,10310001,10320000,10318029,269,0.0,2
V,10320001,10330000,10323772,241,0.0003,2
V,10340001,10350000,10342342,161,0.0,2
V,10350001,10360000,10355377,423,0.0009,2
V,10360001,10370000,10364767,511,0.0,2
V,10370001,10380000,10372899,280,0.0,2
V,10390001,10400000,10395847,383,0.0,2
V,10400001,10410000,10403806,310,0.0021,2
V,10410001,10420000,10416287,399,0.0006,2
V,10430001,10440000,10437201,160,0.0,2
V,10440001,10450000,10443110,307,0.0003,2
V,10450001,10460000,10456347,287,0.0,2
V,10480001,10490000,10484219,207,0.0,2
V,10490001,10500000,10494396,222,0.0,2
V,10500001,10510000,10503765,316,0.0,2
V,10520001,10530000,10525742,335,0.0013,2
V,10530001,10540000,10533236,210,0.0018,2
V,10560001,10570000,10567117,296,0.0003,2
V,10570001,10580000,10574876,255,0.0003,2
V,10580001,10590000,10583601,163,0.0,2
V,10590001,10600000,10596017,195,0.0,2
V,10610001,10620000,10614635,201,0.0,2
V,10660001,10670000,10667380,243,0.0003,2
V,10710001,10720000,10713794,171,0.0017,2
V,10760001,10770000,10766860,290,0.0008,2
V,10790001,10800000,10797532,209,0.0,2
V,10800001,10810000,10803676,281,0.0003,2
V,10830001,10840000,10831626,196,0.0,2
V,10850001,10860000,10853108,240,0.0,2
V,10890001,10900000,10894579,189,0.0,2
V,10900001,10910000,10905571,242,0.0,2
V,10930001,10940000,10935369,334,0.0,2
V,10950001,10960000,10953932,299,0.0006,2
V,10960001,10970000,10964345,509,0.0014,2
V,10970001,10980000,10975579,164,0.0,2
V,10990001,11000000,10995572,239,0.0,2
V,11000001,11010000,11001377,175,0.0,2
V,11040001,11050000,11044764,580,0.0011,2
V,11110001,11120000,11116497,199,0.0,2
V,11120001,11130000,11125192,433,0.0006,2
V,11150001,11160000,11153352,313,0.0,2
V,11190001,11200000,11194131,225,0.0,2
V,11220001,11230000,11223991,254,0.0,2
V,11230001,11240000,11237650,184,0.0,2
V,11240001,11250000,11244187,430,0.0,2
V,11260001,11270000,11263356,226,0.0004,2
V,11270001,11280000,11276412,168,0.0,2
V,11300001,11310000,11304392,419,0.0002,2
V,11310001,11320000,11317299,335,0.0,2
V,11380001,11390000,11388519,212,0.0004,2
V,11390001,11400000,11398116,208,0.0,2
V,11400001,11410000,11405104,233,0.0,2
V,11410001,11420000,11413782,265,0.0,2
V,11440001,11450000,11442993,315,0.0017,2
V,11460001,11470000,11464312,291,0.0011,2
V,11470001,11480000,11472624,334,0.0002,2
V,11490001,11500000,11492792,254,0.0006,2
V,11510001,11520000,11513328,317,0.0027,2
V,11520001,11530000,11522152,397,0.0,2
V,11540001,11550000,11545279,183,0.0,2
V,11550001,11560000,11555979,350,0.0,2
V,11560001,11570000,11568317,314,0.0,2
V,11600001,11610000,11604399,255,0.0,2
V,11610001,11620000,11612926,235,0.0003,2
V,11630001,11640000,11633409,248,0.0,2
V,11710001,11720000,11715890,298,0.0003,2
V,11720001,11730000,11726567,373,0.0,2
V,11730001,11740000,11734175,351,0.0004,2
V,11740001,11750000,11746358,886,0.0006,2
V,11750001,11760000,11753016,300,0.0,2
V,11760001,11770000,11765380,416,0.0004,2
V,11770001,11780000,11773224,195,0.0015,2
V,11780001,11790000,11785765,201,0.0,2
V,11820001,11830000,11824794,676,0.0005,2
V,11830001,11840000,11834502,322,0.0,2
V,11840001,11850000,11844362,473,0.0008,2
V,11870001,11880000,11877720,267,0.0,2
V,11880001,11890000,11886151,256,0.0,2
V,11890001,11900000,11891863,287,0.0,2
V,11900001,11910000,11907147,220,0.0004,2
V,11910001,11920000,11913600,320,0.0007,2
V,11920001,11930000,11928165,257,0.0012,2
V,11930001,11940000,11932464,359,0.0,2
V,11980001,11990000,11983000,201,0.0,2
V,12000001,12010000,12002182,213,0.0016,2
V,12010001,12020000,12015426,230,0.0,2
V,12020001,12030000,12022222,256,0.0006,2
V,12040001,12050000,12044942,574,0.001,2
V,12050001,12060000,12053401,498,0.0005,2
V,12060001,12070000,12066483,300,0.0003,2
V,12070001,12080000,12076809,165,0.0,2
V,12080001,12090000,12087290,214,0.0,2
V,12090001,12100000,12093290,324,0.0005,2
V,12100001,12110000,12104535,249,0.0006,2
V,12140001,12150000,12144271,235,0.0004,2
V,12170001,12180000,12175922,189,0.0031,2
V,12180001,12190000,12182443,416,0.0,2
V,12190001,12200000,12196338,200,0.0008,2
V,12220001,12230000,12225696,309,0.0021,2
V,12240001,12250000,12246510,498,0.0002,2
V,12250001,12260000,12256038,304,0.0008,2
V,12260001,12270000,12267465,325,0.0,2
V,12270001,12280000,12272954,492,0.0002,2
V,12280001,12290000,12285389,411,0.0002,2
V,12290001,12300000,12291754,536,0.0,2
V,12300001,12310000,12305774,488,0.0008,2
V,12360001,12370000,12368197,245,0.001,2
V,12410001,12420000,12414849,185,0.0043,2
V,12440001,12450000,12442900,318,0.0215,2
V,12480001,12490000,12483933,202,0.002,2
V,12490001,12500000,12494685,494,0.0007,2
V,12510001,12520000,12513412,275,0.0,2
V,12520001,12530000,12524540,215,0.0,2
V,12580001,12590000,12588755,207,0.0,2
V,12590001,12600000,12596171,303,0.0014,2
V,12600001,12610000,12604238,376,0.0,2
V,12620001,12630000,12624858,373,0.0006,2
V,12650001,12660000,12655461,372,0.0,2
V,12690001,12700000,12694400,322,0.0,2
V,12700001,12710000,12705563,248,0.0,2
V,12740001,12750000,12747294,269,0.0,2
V,12750001,12760000,12751717,233,0.0007,2
V,12760001,12770000,12765339,216,0.0004,2
V,12780001,12790000,12783874,434,0.0005,2
V,12790001,12800000,12794523,534,0.0003,2
V,12810001,12820000,12814280,320,0.0,2
V,12820001,12830000,12825507,367,0.0007,2
V,12830001,12840000,12837579,609,0.0011,2
V,12860001,12870000,12866469,332,0.0034,2
V,12890001,12900000,12893940,237,0.0003,2
V,12910001,12920000,12911564,163,0.0,2
V,12920001,12930000,12923391,288,0.0,2
V,12930001,12940000,12934508,234,0.0004,2
V,12940001,12950000,12946082,239,0.001,2
V,12950001,12960000,12956684,166,0.0014,2
V,12990001,13000000,12994496,360,0.0007,2
V,13000001,13010000,13005290,442,0.0002,2
V,13020001,13030000,13027496,244,0.0,2
V,13030001,13040000,13037292,173,0.0,2
V,13040001,13050000,13045340,340,0.0007,2
V,13100001,13110000,13101205,238,0.0,2
V,13130001,13140000,13135035,275,0.0006,2
V,13140001,13150000,13144590,692,0.0009,2
V,13150001,13160000,13153257,352,0.0005,2
V,13170001,13180000,13177784,219,0.0026,2
V,13190001,13200000,13196077,281,0.0024,2
V,13270001,13280000,13276082,299,0.0,2
V,13310001,13320000,13318899,166,0.004,2
V,13330001,13340000,13338314,169,0.0013,2
V,13350001,13360000,13355486,372,0.0002,2
V,13380001,13390000,13387466,233,0.001,2
V,13420001,13430000,13422410,187,0.0,2
V,13430001,13440000,13436091,278,0.0011,2
V,13440001,13450000,13445140,308,0.0019,2
V,13450001,13460000,13459063,209,0.0004,2
V,13460001,13470000,13467419,206,0.0,2
V,13480001,13490000,13486144,207,0.0,2
V,13490001,13500000,13494903,388,0.0009,2
V,13550001,13560000,13555674,309,0.001,2
V,13560001,13570000,13565872,333,0.0003,2
V,13590001,13600000,13595775,353,0.0051,2
V,13600001,13610000,13605502,274,0.0,2
V,13660001,13670000,13666452,200,0.0047,2
V,13670001,13680000,13676398,380,0.0,2
V,13690001,13700000,13696331,408,0.0006,2
V,13700001,13710000,13706920,305,0.0003,2
V,13710001,13720000,13713752,162,0.0,2
V,13720001,13730000,13727964,211,0.0028,2
V,13770001,13780000,13774229,410,0.001,2
V,13790001,13800000,13796888,279,0.0017,2
V,13820001,13830000,13824280,400,0.0002,2
V,13830001,13840000,13832313,175,0.0005,2
V,13880001,13890000,13881245,187,0.0009,2
V,13890001,13900000,13898175,174,0.0005,2
V,13900001,13910000,13905685,404,0.0002,2
V,13920001,13930000,13925997,323,0.0011,2
V,13930001,13940000,13932712,162,0.0,2
V,13950001,13960000,13951334,257,0.0017,2
V,14010001,14020000,14013795,318,0.0005,2
V,14080001,14090000,14087328,169,0.0,2
V,14090001,14100000,14093836,284,0.0003,2
V,14160001,14170000,14165310,408,0.0008,2
V,14180001,14190000,14186739,432,0.0002,2
V,14210001,14220000,14217838,383,0.001,2
V,14240001,14250000,14245483,263,0.0,2
V,14270001,14280000,14272028,205,0.0004,2
V,14290001,14300000,14294275,222,0.0,2
V,14300001,14310000,14303270,203,0.0004,2
V,14320001,14330000,14325953,330,0.0,2
V,14350001,14360000,14353478,265,0.0006,2
V,14420001,14430000,14421521,175,0.0005,2
V,14450001,14460000,14455573,517,0.0009,2
V,14520001,14530000,14522640,398,0.0,2
V,14540001,14550000,14544571,432,0.0061,2
V,14550001,14560000,14554621,366,0.0002,2
V,14560001,14570000,14563749,395,0.0027,2
V,14640001,14650000,14645217,329,0.0102,2
V,14660001,14670000,14662049,198,0.0,2
V,14680001,14690000,14685154,342,0.0012,2
V,14690001,14700000,14694242,643,0.0002,2
V,14700001,14710000,14703801,165,0.0006,2
V,14740001,14750000,14744357,287,0.0,2
V,14780001,14790000,14784369,410,0.0004,2
V,14840001,14850000,14844052,551,0.0019,2
V,14920001,14930000,14924262,318,0.0,2
V,14950001,14960000,14953616,264,0.0009,2
V,14980001,14990000,14987701,183,0.0,2
V,14990001,15000000,14991607,320,0.0,2
V,15000001,15010000,15004904,232,0.0004,2
V,15010001,15020000,15015238,213,0.0,2
V,15040001,15050000,15044515,350,0.0016,2
V,15050001,15060000,15057801,350,0.0005,2
V,15060001,15070000,15066282,303,0.0,2
V,15080001,15090000,15083370,499,0.0,2
V,15100001,15110000,15103565,558,0.0008,2
V,15120001,15130000,15128633,165,0.001,2
V,15130001,15140000,15136311,281,0.0,2
V,15140001,15150000,15145804,334,0.0011,2
V,15180001,15190000,15187200,397,0.0036,2
V,15230001,15240000,15233722,272,0.0013,2
V,15260001,15270000,15264231,246,0.0091,2
V,15270001,15280000,15271933,172,0.0071,2
V,15280001,15290000,15287320,292,0.0329,2
V,15300001,15310000,15305699,198,0.0217,2
V,15350001,15360000,15354349,205,0.0104,2
V,15360001,15370000,15368323,253,0.0009,2
V,15390001,15400000,15398952,263,0.0012,2
V,15400001,15410000,15404111,608,0.0,2
V,15410001,15420000,15415026,296,0.005,2
V,15470001,15480000,15475238,285,0.0032,2
V,15490001,15500000,15496079,274,0.0014,2
V,15500001,15510000,15507577,237,0.0009,2
V,15510001,15520000,15516045,268,0.0003,2
V,15560001,15570000,15568773,262,0.012,2
V,15570001,15580000,15574910,242,0.018,2
V,15600001,15610000,15604197,239,0.002,2
V,15610001,15620000,15613263,198,0.0018,2
V,15710001,15720000,15714521,186,0.0044,2
V,15760001,15770000,15764411,204,0.0218,2
V,15790001,15800000,15794774,178,0.0052,2
V,15810001,15820000,15815308,293,0.0017,2
V,15820001,15830000,15821698,237,0.0029,2
V,15860001,15870000,15868578,186,0.0005,2
V,15870001,15880000,15873590,327,0.0016,2
V,15880001,15890000,15885658,254,0.007,2
V,15890001,15900000,15896402,242,0.0112,2
V,15920001,15930000,15924490,248,0.0184,2
V,15950001,15960000,15956022,252,0.0367,2
V,15980001,15990000,15984580,176,0.0054,2
V,15990001,16000000,15994022,236,0.0099,2
V,16030001,16040000,16034569,211,0.0208,2
V,16070001,16080000,16073373,275,0.0071,2
V,16100001,16110000,16104942,189,0.0,2
V,16110001,16120000,16115861,412,0.0027,2
V,16180001,16190000,16185238,271,0.0355,2
V,16190001,16200000,16192909,422,0.0382,2
V,16250001,16260000,16255585,269,0.0096,2
V,16270001,16280000,16273872,201,0.0074,2
V,16280001,16290000,16284148,235,0.0007,2
V,16300001,16310000,16306111,241,0.0188,2
V,16330001,16340000,16337424,171,0.0023,2
V,16340001,16350000,16343868,224,0.0043,2
V,16370001,16380000,16371919,186,0.0027,2
V,16390001,16400000,16397497,183,0.0,2
V,16400001,16410000,16405441,345,0.0117,2
V,16420001,16430000,16426207,380,0.0008,2
V,16500001,16510000,16503940,202,0.0,2
V,16530001,16540000,16535224,212,0.0019,2
V,16550001,16560000,16556023,222,0.0062,2
V,16600001,16610000,16602607,171,0.0165,2
V,16630001,16640000,16638729,168,0.0,2
V,16680001,16690000,16688281,165,0.0031,2
V,16700001,16710000,16704310,164,0.0013,2
V,16720001,16730000,16726227,224,0.0036,2
V,16730001,16740000,16735399,256,0.0166,2
V,16740001,16750000,16744091,444,0.0071,2
V,16760001,16770000,16765320,160,0.0054,2
V,16790001,16800000,16794296,437,0.0041,2
V,16870001,16880000,16873847,306,0.0008,2
V,17020001,17030000,17023835,187,0.0119,2
V,17060001,17070000,17062846,278,0.0234,2
V,17070001,17080000,17078804,167,0.0023,2
V,17160001,17170000,17164047,177,0.004,2
V,17170001,17180000,17175464,280,0.0159,2
V,17500001,17510000,17508476,289,0.0226,2
V,17520001,17530000,17524969,589,0.0111,2
V,17550001,17560000,17553606,296,0.012,2
V,17570001,17580000,17571039,221,0.005,2
V,17610001,17620000,17612253,177,0.0055,2
V,17650001,17660000,17654760,197,0.0084,2
V,17660001,17670000,17664207,222,0.0159,2
V,17670001,17680000,17673911,408,0.0165,2
V,17690001,17700000,17694496,164,0.0049,2
V,17720001,17730000,17728424,191,0.0004,2
V,17730001,17740000,17734759,189,0.0004,2
V,18010001,18020000,18013473,167,0.0084,2
V,18120001,18130000,18125570,316,0.0051,2
V,18190001,18200000,18192937,187,0.0079,2
V,18260001,18270000,18264378,322,0.0027,2
V,18380001,18390000,18387793,163,0.0014,2
V,18430001,18440000,18437144,165,0.0054,2
V,18440001,18450000,18444150,198,0.0018,2
V,18470001,18480000,18474708,211,0.0087,2
V,18520001,18530000,18525418,266,0.0,2
V,18610001,18620000,18618269,208,0.0008,2
V,18640001,18650000,18642578,162,0.01,2
V,18680001,18690000,18687242,211,0.0128,2
V,18740001,18750000,18747520,210,0.0224,2
V,18920001,18930000,18925340,334,0.002,2
V,18940001,18950000,18943840,275,0.0095,2
V,18960001,18970000,18964102,182,0.001,2
V,18980001,18990000,18986570,235,0.0007,2
V,19010001,19020000,19017070,162,0.0011,2
V,19220001,19230000,19221634,169,0.0031,2
V,19280001,19290000,19286701,224,0.0054,2
V,19300001,19310000,19301807,313,0.0359,2
V,19340001,19350000,19345422,207,0.0441,2
V,19510001,19520000,19512996,258,0.0112,2
V,19630001,19640000,19635625,162,0.0049,2
V,19680001,19690000,19686200,201,0.0008,2
V,19770001,19780000,19778127,168,0.004,2
V,19820001,19830000,19824116,265,0.0,2
V,19950001,19960000,19955789,340,0.0023,2
V,19990001,20000000,19994293,236,0.011,2
V,20190001,20200000,20194322,397,0.0053,2
V,20200001,20210000,20204514,291,0.0505,2
V,20300001,20310000,20308080,201,0.0,2
V,20310001,20320000,20314907,242,0.0135,2
V,20390001,20400000,20392608,190,0.0025,2
V,20480001,20490000,20481060,165,0.0099,2
V,20610001,20620000,20612348,233,0.0117,2
V,20630001,20640000,20636842,299,0.0062,2
V,20660001,20670000,20662904,299,0.0005,2
V,20710001,20720000,20715308,167,0.0017,2
V,20730001,20740000,20735044,267,0.0009,2
V,20760001,20770000,20767309,206,0.0,2
V,20800001,20810000,20801293,288,0.0002,2
V,20810001,20820000,20817010,190,0.0,2
V,20830001,20840000,20833014,179,0.0,2
V,20840001,20850000,20845685,515,0.0004,2
V,20850001,20860000,20854756,203,0.0008,2
V,20860001,20870000,20864020,388,0.0,2
V,20890001,20900000,20896135,368,0.0,2
V,20910001,20920000,20912992,165,0.0,2
X,170001,180000,178537,196,0.0011,2
X,330001,340000,334771,167,0.0005,2
X,380001,390000,387282,207,0.0015,2
X,410001,420000,413660,271,0.0,2
X,420001,430000,425589,186,0.0009,2
X,460001,470000,465817,162,0.0,2
X,560001,570000,565252,304,0.0003,2
X,590001,600000,594988,208,0.0013,2
X,640001,650000,644220,352,0.0,2
X,750001,760000,756549,230,0.0,2
X,770001,780000,773912,182,0.0039,2
X,790001,800000,793964,353,0.0,2
X,810001,820000,815781,261,0.0,2
X,870001,880000,875789,208,0.0004,2
X,880001,890000,884136,262,0.0003,2
X,910001,920000,918855,162,0.0,2
X,920001,930000,923061,232,0.0011,2
X,930001,940000,937880,177,0.0005,2
X,950001,960000,955917,231,0.0,2
X,980001,990000,985843,246,0.0,2
X,1020001,1030000,1028689,177,0.0,2
X,1080001,1090000,1085641,163,0.0,2
X,1100001,1110000,1102478,201,0.0015,2
X,1140001,1150000,1145054,183,0.0,2
X,1170001,1180000,1173470,193,0.0,2
X,1370001,1380000,1374088,210,0.0011,2
X,1650001,1660000,1654409,329,0.0009,2
X,1670001,1680000,1673118,171,0.0,2
X,2010001,2020000,2017285,174,0.0,2
X,2020001,2030000,2025183,267,0.0011,2
X,2120001,2130000,2123484,252,0.0003,2
X,2170001,2180000,2173968,182,0.0051,2
X,2180001,2190000,2182052,211,0.0009,2
X,2230001,2240000,2236964,203,0.0,2
X,2300001,2310000,2308115,343,0.0002,2
X,2310001,2320000,2314151,185,0.0009,2
X,2420001,2430000,2423343,228,0.0,2
X,2470001,2480000,2474309,282,0.0003,2
X,2570001,2580000,2575001,325,0.001,2
X,2710001,2720000,2716168,300,0.0005,2
X,2720001,2730000,2723315,309,0.0017,2
X,2800001,2810000,2806294,179,0.0,2
X,2830001,2840000,2836561,215,0.0,2
X,2840001,2850000,2847736,247,0.0003,2
X,2910001,2920000,2914585,356,0.0012,2
X,2940001,2950000,2945199,247,0.0,2
X,3090001,3100000,3097993,393,0.0011,2
X,3100001,3110000,3105092,376,0.0,2
X,3110001,3120000,3116322,348,0.0016,2
X,3120001,3130000,3124638,297,0.0003,2
X,3160001,3170000,3166113,310,0.0005,2
X,3170001,3180000,3176969,249,0.0,2
X,3230001,3240000,3231629,338,0.0013,2
X,3240001,3250000,3242060,260,0.0,2
X,3250001,3260000,3255628,234,0.0,2
X,3260001,3270000,3263708,236,0.0006,2
X,3270001,3280000,3276920,200,0.0012,2
X,3280001,3290000,3288203,169,0.0,2
X,3300001,3310000,3304642,167,0.0,2
X,3400001,3410000,3407039,356,0.0006,2
X,3480001,3490000,3482086,246,0.0007,2
X,3500001,3510000,3504702,171,0.0,2
X,3560001,3570000,3565093,178,0.0,2
X,3590001,3600000,3594482,160,0.0,2
X,3670001,3680000,3674116,171,0.001,2
X,3680001,3690000,3685381,310,0.0019,2
X,3890001,3900000,3893506,286,0.0008,2
X,3910001,3920000,3917094,244,0.0003,2
X,3920001,3930000,3927755,401,0.0012,2
X,3960001,3970000,3963978,328,0.0008,2
X,4000001,4010000,4006879,185,0.0,2
X,4020001,4030000,4022271,238,0.0004,2
X,4180001,4190000,4183008,251,0.0,2
X,4190001,4200000,4194748,165,0.001,2
X,4210001,4220000,4213085,225,0.0,2
X,4250001,4260000,4253250,163,0.0,2
X,4260001,4270000,4262131,333,0.0,2
X,4300001,4310000,4304749,510,0.0003,2
X,4450001,4460000,4455735,236,0.0003,2
X,4510001,4520000,4517684,199,0.0,2
X,4520001,4530000,4525249,185,0.0,2
X,4610001,4620000,4617036,172,0.0005,2
X,4630001,4640000,4632583,193,0.0,2
X,4640001,4650000,4645400,277,0.0006,2
X,4670001,4680000,4675264,232,0.0007,2
X,4690001,4700000,4694881,188,0.0,2
X,4820001,4830000,4823481,384,0.0013,2
X,4830001,4840000,4838908,235,0.0,2
X,4840001,4850000,4844165,667,0.0007,2
X,4850001,4860000,4853392,250,0.0006,2
X,4920001,4930000,4924756,293,0.0006,2
X,5020001,5030000,5024740,228,0.0007,2
X,5100001,5110000,5104691,195,0.0008,2
X,5150001,5160000,5154733,275,0.0003,2
X,5170001,5180000,5177983,193,0.0004,2
X,5200001,5210000,5202272,163,0.0026,2
X,5230001,5240000,5238976,281,0.0003,2
X,5300001,5310000,5302056,186,0.0,2
X,5370001,5380000,5373836,318,0.0005,2
X,5390001,5400000,5394394,190,0.0004,2
X,5400001,5410000,5406076,210,0.0008,2
X,5410001,5420000,5416640,271,0.0003,2
X,5420001,5430000,5425546,522,0.0014,2
X,5430001,5440000,5434390,1025,0.0005,2
X,5440001,5450000,5443661,299,0.0003,2
X,5490001,5500000,5498095,272,0.0005,2
X,5520001,5530000,5524045,328,0.0024,2
X,5590001,5600000,5596823,243,0.0013,2
X,5600001,5610000,5607270,252,0.0003,2
X,5630001,5640000,5634501,309,0.0003,2
X,5760001,5770000,5766131,177,0.0014,2
X,5780001,5790000,5782829,178,0.0,2
X,5890001,5900000,5893359,293,0.0003,2
X,5960001,5970000,5967796,253,0.0,2
X,5990001,6000000,5993626,216,0.0,2
X,6050001,6060000,6056121,279,0.0011,2
X,6060001,6070000,6063349,302,0.0003,2
X,6120001,6130000,6126102,333,0.0002,2
X,6260001,6270000,6268707,390,0.0009,2
X,6310001,6320000,6314268,225,0.0004,2
X,6340001,6350000,6345290,317,0.0005,2
X,6380001,6390000,6385559,213,0.0011,2
X,6420001,6430000,6425204,310,0.0018,2
X,6450001,6460000,6455002,410,0.0002,2
X,6460001,6470000,6463437,330,0.0,2
X,6470001,6480000,6473223,294,0.0036,2
X,6550001,6560000,6557177,198,0.0017,2
X,6560001,6570000,6563465,168,0.0009,2
X,6620001,6630000,6627721,237,0.0013,2
X,6650001,6660000,6656462,342,0.0005,2
X,6670001,6680000,6674788,241,0.0013,2
X,6680001,6690000,6685196,280,0.0016,2
X,6710001,6720000,6715939,259,0.0,2
X,6720001,6730000,6725199,176,0.0,2
X,6730001,6740000,6732034,171,0.0,2
X,6780001,6790000,6786551,399,0.0,2
X,6810001,6820000,6813812,572,0.0012,2
X,6830001,6840000,6836556,166,0.0,2
X,6860001,6870000,6862885,225,0.0,2
X,6870001,6880000,6874363,263,0.0034,2
X,6910001,6920000,6917665,192,0.0008,2
X,6920001,6930000,6923596,279,0.0,2
X,6990001,7000000,6994411,387,0.0012,2
X,7050001,7060000,7054208,229,0.0,2
X,7090001,7100000,7094693,242,0.0,2
X,7130001,7140000,7134155,302,0.002,2
X,7140001,7150000,7146438,500,0.0002,2
X,7160001,7170000,7164183,298,0.0,2
X,7240001,7250000,7247001,173,0.0005,2
X,7260001,7270000,7266753,218,0.0004,2
X,7330001,7340000,7334015,160,0.0015,2
X,7400001,7410000,7405163,184,0.0,2
X,7480001,7490000,7482835,167,0.0023,2
X,7490001,7500000,7495127,254,0.0003,2
X,7500001,7510000,7507157,194,0.0,2
X,7510001,7520000,7514606,206,0.0011,2
X,7590001,7600000,7598576,173,0.0027,2
X,7670001,7680000,7676398,193,0.0008,2
X,7720001,7730000,7722248,264,0.0009,2
X,7730001,7740000,7732798,319,0.0,2
X,7780001,7790000,7782616,245,0.0003,2
X,7790001,7800000,7796192,235,0.0021,2
X,7850001,7860000,7852543,335,0.0,2
X,7970001,7980000,7978750,205,0.0014,2
X,8020001,8030000,8023152,259,0.0009,2
X,8090001,8100000,8093400,384,0.0006,2
X,8110001,8120000,8113447,246,0.0024,2
X,8250001,8260000,8257188,168,0.0005,2
X,8290001,8300000,8293242,305,0.0008,2
X,8310001,8320000,8318397,191,0.0009,2
